,county,restaurant,id,lat,lng,city,category name,category plural name,category short name,price,rating
1750,Shasta,Theory Collaborative Coffee,581ccd7f0d63b178d22e9e54,40.586577,-122.393326,Redding,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1751,Shasta,Dutch Bros. Coffee,4be63bc1d4f7c9b6a69c2620,40.575573994920106,-122.35277194442975,Redding,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
1752,Shasta,Starbucks,4b7f3765f964a520d51f30e3,40.572729,-122.351246,Redding,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",7.3
1753,Shasta,Puerto Vallarta Mexican Restaurant,4c8558f547cc224b475ba09f,40.58630027496857,-122.40523668894728,Redding,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.5
1754,Shasta,T4 Tea For U,598a5726e7a2376e1882433a,40.586933,-122.353103,Redding,Bubble Tea Shop,Bubble Tea Shops,Bubble Tea,,
1755,Shasta,Deja Vu,4b65d49af964a52095022be3,40.58279394252152,-122.39169527872983,Redding,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
1756,Shasta,Olive Garden,4bce504d29d4b7139072a8dc,40.58527955642508,-122.35178615532263,Redding,Italian Restaurant,Italian Restaurants,Italian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.7
1757,Shasta,Panda Express,4b6c8e4bf964a520d0422ce3,40.58611443157218,-122.35470227085402,Redding,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.0
1758,Shasta,View 202,4f528977e4b09f74b7b946c8,40.573172503509994,-122.36888848841748,Redding,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.6
1759,Shasta,Burger King,4b89b364f964a5200a4c32e3,40.5861152046517,-122.40086495876312,Redding,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.4
1760,Shasta,Shameless O'Leery's Irish Pub,4e31a4b2c65b93ca1a47025c,40.58189708549465,-122.39107389066551,Redding,Irish Pub,Irish Pubs,Irish,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.7
1761,Shasta,Red Robin Gourmet Burgers and Brews,4b0dfb06f964a520765323e3,40.58541586617532,-122.35101438340425,Redding,Burger Joint,Burger Joints,Burgers,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.0
1762,Shasta,Trendy's,5787b47d498e62130820d4ff,40.57925,-122.392967,Redding,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1763,Shasta,Coffee Bar,51560dc1e4b0d8c11960213f,40.57923354274698,-122.38715790626924,Redding,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.6
1764,Shasta,McDonald's,4bcb420f3740b71397136265,40.57068966138176,-122.35695719718933,Redding,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.1
1765,Shasta,Logan's Roadhouse,4c6d82d96af58cfaf3af8917,40.579694,-122.357416,Redding,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.3
1766,Shasta,Marie Callender's,4b6ddeeff964a52066972ce3,40.578769233416864,-122.35716463162545,Redding,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.1
1767,Shasta,Kampai Sushi,4c59cbee4ed9ef3b6fe8d96d,40.61183418672157,-122.38115495696023,Redding,Sushi Restaurant,Sushi Restaurants,Sushi,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.5
1768,Shasta,Poppie's Pizza,56f377edcd101e9a61d7e496,40.62251979735176,-122.4041748046875,Redding,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1769,Shasta,In-N-Out Burger,4b2ea89ff964a5207ae424e3,40.58538527192799,-122.34773829346257,Redding,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.0
1770,Shasta,Anthony's Mediterranean Cuisine,55f24bb7498e520079e15190,40.58610757069571,-122.40693788057699,Redding,Souvlaki Shop,Souvlaki Shops,Souvlaki,,8.2
1771,Shasta,Puerto Vallarta,4bb549c6941ad13a81121ee3,40.56349354172901,-122.35138401827646,Redding,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
1772,Shasta,The Best Little Sandwich Shop,4d1b9eeec50e6ea878f3cbb8,40.58613209683623,-122.40431244990462,Redding,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.3
1773,Shasta,Taco Bell,4b7321c5f964a520369d2de3,40.5877938719611,-122.34638989521302,Redding,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.4
1774,Shasta,Champa Garden,5090983ee4b0e142bfab26c5,40.591207152900935,-122.35729171672436,Redding,Asian Restaurant,Asian Restaurants,Asian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.5
1775,Shasta,Burrito Bandito,4c114b6c416620a1c7d9d8e4,40.573872250763856,-122.41568450117533,Redding,Burrito Place,Burrito Places,Burritos,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.4
1776,Shasta,Rita's Italian Ice,55c23c16498e536d756b49c6,40.572628,-122.350212,Redding,Ice Cream Shop,Ice Cream Shops,Ice Cream,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1777,Shasta,The Habit Burger Grill,528d2ac811d255a2804cfad1,40.572024,-122.352625,Redding,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
1778,Shasta,MOD Pizza,559994e8498e2bb71961da85,40.58559524330075,-122.35659069532467,Redding,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.0
1779,Shasta,Del Taco,4bc7f41f92b376b0abc0503a,40.57065153095342,-122.35891859643606,Redding,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.1
1780,Shasta,Chipotle Mexican Grill,4b54c3b0f964a5203bcb27e3,40.585484781760265,-122.35406427905937,Redding,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.0
1781,Shasta,Mosaic,5aad7fe52db4a91c2baaf80c,40.589777,-122.377144,Redding,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1782,Shasta,Jack in the Box,4bdf7eab0ee3a593909134b0,40.55515243528994,-122.388545415289,Redding,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.5
1783,Shasta,New China,4bd9ea8e2a3a0f47f0e2a8b6,40.58314588787317,-122.42541504331844,Redding,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1784,Shasta,From the Hearth Bakery,4fbed0d8e4b07160bc74efea,40.624791658249556,-122.38816072158482,Redding,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1785,Shasta,From the hearth cafe,578c0220498e5b179e822075,40.613658,-122.348855,Redding,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1786,Shasta,Lumberjack's,4b5c8645f964a5205b3429e3,40.570839722006916,-122.36254863941028,Redding,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.3
1787,Shasta,Sweetie's Cafe & Catering,4ff73a75e4b0f1abbb9e3e35,40.5682983664734,-122.38762300078697,Redding,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.1
1788,Shasta,IHOP,4ba66644f964a520424e39e3,40.572766959512656,-122.35792588136874,Redding,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
1789,Shasta,Black Bear Diner,5490bb77498e5cc059485f7a,40.57021899429865,-122.3578864139107,Redding,Diner,Diners,Diner,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.4
1790,Sierra,Two Rivers Cafe,508ae49ee4b032cef1a7b40a,39.560150146484375,-120.82908630371094,Downieville,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1791,Sierra,La Cocina De Oro,4fe68a52e4b079b3814f7355,39.55984383502323,-120.82821027066034,Downieville,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1792,Sierra,Smoothieville,5248aa12498ee1e6674cc0d9,39.560421,-120.828736,Downieville,Ice Cream Shop,Ice Cream Shops,Ice Cream,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1793,Siskiyou,Strings Pasta Cafe,4e3d98ee1495bf24a5dd20fb,41.732160972188936,-122.63786024007061,,Italian Restaurant,Italian Restaurants,Italian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.6
1794,Siskiyou,J & D's Family Diner,56143325498e2b711d043932,41.73931852054405,-122.63320497444354,Yreka,Diner,Diners,Diner,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1795,Siskiyou,Ming's,4c167635955976b07f95a4f6,41.731680908021985,-122.63632539884304,Yreka,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1796,Siskiyou,Purple Plum,4c6db2faa437224b25de2db1,41.73130060222462,-122.63538774255944,Yreka,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.3
1797,Siskiyou,The Audacity,4ccb3c6264a6199c14f413c1,41.73172211422403,-122.6360533862858,Yreka,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1798,Siskiyou,Rico's Tacos,4f5a780ae4b04fe10cf25439,41.722579,-122.639342,,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1799,Siskiyou,Casa Ramos,4baec7f0f964a5207ed73be3,41.740037243783135,-122.63143690432207,Yreka,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.8
1800,Siskiyou,Mobil,4ba14ce8f964a5207eaa37e3,41.74015856766583,-122.63370370764784,Yreka,Gas Station,Gas Stations,Gas Station,,6.0
1801,Siskiyou,Puerta Vallarta,4e516444d22daf51d2914fb5,41.740408,-122.632418,Yreka,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.2
1802,Siskiyou,Taco Bell,4bb3a666eb3e9521fb71cb0a,41.702927013596074,-122.64444316394538,Yreka,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.8
1803,Siskiyou,Misty's Wet Yer Whistle Espresso,4fdf9e7ee4b0784e5c8e2f2a,41.729192,-122.63695,Yreka,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1804,Siskiyou,Natures Kitchen,4f32a5db19836c91c7ec2e93,41.72881173594067,-122.63648941596917,Yreka,Food,Food,Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1805,Siskiyou,Jefferson ROADHOUSE,57ae7fe4498ed2678b0dfc4b,41.717857,-122.64051,Yreka,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1806,Siskiyou,Round Table Pizza,4c98faff7b9d3704c0dfe285,41.72630792200916,-122.63900517704587,Yreka,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.8
1807,Siskiyou,el Zaguan,51a28fe7498e1473c9c6acb8,41.714227622171116,-122.64121536045343,Yreka,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1808,Siskiyou,Thanks A Latte,508707c7e4b0e65c1471aaa5,41.703794719782564,-122.64590714216344,Yreka,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1809,Siskiyou,KFC,4e4e17bdbd4101d0d7a202ee,41.716869204340725,-122.64014429162255,Yreka,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.0
1810,Siskiyou,Black Bear Diner,5490bb77498e02de73a62af5,41.70408030045668,-122.64537881587923,Yreka,Diner,Diners,Diner,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.2
1811,Siskiyou,Carl's Jr.,4c2a8956ae6820a1a27e1643,41.70198662234001,-122.64545734507428,Yreka,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.8
1812,Siskiyou,Burger King,4c7aaa79a86837045959144d,41.70328546608967,-122.64586061239237,Yreka,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.6
1813,Siskiyou,Gold-Rush Burgers,4bfecea6daf9c9b6ab4bf9ef,41.72001798618487,-122.63904452504062,Yreka,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1814,Siskiyou,Natalee Thai,4d72f5fb5f0037047165e9a0,41.719679276131444,-122.63976077927228,Yreka,Thai Restaurant,Thai Restaurants,Thai,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1815,Siskiyou,McDonald's,4ba13b9ff964a52075a437e3,41.7025953,-122.6449004,Yreka,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.3
1816,Siskiyou,Starbucks,53990a4f498e792cf0fe8aed,41.70301982630567,-122.64594762820475,Yreka,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.9
1817,Siskiyou,Linda's Soup Cafe,4be3614a2ff376b0dd524fed,41.701607126677544,-122.64400086498622,Yreka,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1818,Siskiyou,Lalo's Mexican Restaurant,4c4f9097dcb5d13a611b8107,41.731802388197885,-122.63700380734645,Yreka,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1819,Siskiyou,Denny's,4e4c50e4bd413c4cc66871d3,41.731547,-122.635579,Yreka,Diner,Diners,Diner,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1820,Siskiyou,Buscuttini's Coffee House,4f32696b19836c91c7d53f96,41.731839,-122.636911,Yreka,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1821,Siskiyou,Poor George's,5779368e498ec3756a91d015,41.73174,-122.63519,Yreka,Comfort Food Restaurant,Comfort Food Restaurants,Comfort Food,,
1822,Siskiyou,Strings Italian Cafe,5744da16498e8c6b7586a0ae,41.731458,-122.638,Yreka,Italian Restaurant,Italian Restaurants,Italian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1823,Siskiyou,Wet Your Whistle,4f47d466e4b01d17b9059d5f,41.729369,-122.636605,Yreka,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1824,Siskiyou,Good to Go Espresso,4f32504b19836c91c7cb7985,41.733131,-122.629433,Yreka,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1825,Siskiyou,Brand-n-Iron,4d0435398620224b18d3a740,41.727006997336176,-122.63748967167312,Yreka,Steakhouse,Steakhouses,Steakhouse,"{'tier': 4, 'message': 'Very Expensive', 'currency': '$'}",
1826,Siskiyou,Bimbo Bakeries USA,4f327ad419836c91c7dbdf3e,41.735748,-122.594974,Yreka,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1827,Siskiyou,Yreka Take and Bake Pizza,4f327bec19836c91c7dc486c,41.714806,-122.64056,Yreka,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1828,Siskiyou,Williams Bakery,4f3257ef19836c91c7ce6ec2,41.711883,-122.64812,Yreka,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1829,Siskiyou,Wine Gallery on Broadway,56689075498e1043c2d159d9,41.731297,-122.654421,Yreka,Bistro,Bistros,Bistro,,
1830,Siskiyou,Walmart Bakery,5992ae1e237dee67c39019ad,41.69953442,-122.6472186,Yreka,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1831,Siskiyou,Fast Lane Espresso and Video,4f32993619836c91c7e76fa4,41.718094,-122.639727,Yreka,Food,Food,Food,,
1832,Siskiyou,Siskiyou Roadhouse,529aad7e11d251a74c316933,41.717815622456925,-122.64053300075086,Yreka,Steakhouse,Steakhouses,Steakhouse,"{'tier': 4, 'message': 'Very Expensive', 'currency': '$'}",
1833,Siskiyou,Subway,4c3241b266e40f47e437c68b,41.70096982838521,-122.64424696355202,Yreka,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.3
1834,Siskiyou,Java Mama,4ecc050277c8f5b22cebad74,41.71439356188246,-122.64047366810291,Yreka,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1835,Siskiyou,Pizza Factory,5557015e498ee6526c2bbbd2,41.70960516335323,-122.64538049697875,Yreka,Restaurant,Restaurants,Restaurant,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1836,Siskiyou,Jakes Dogs,4f84a586e4b039909d32e949,41.717267,-122.640103,Yreka,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1837,Siskiyou,Miner Perk,4fc00bd0e4b00dd50de87a19,41.709371,-122.642804,Yreka,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1838,Siskiyou,Peet's Coffee & Tea,4e1902882271b0e9720236b6,41.70027531666667,-122.64440151666666,Yreka,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1839,Siskiyou,Cottage Cafe,4f32b0a719836c91c7f03060,41.722836,-122.639058,Yreka,Food,Food,Food,,
1840,Solano,Starbucks,4b9e9949f964a520adf236e3,38.28886672,-122.0336433,Fairfield,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.6
1841,Solano,Red Robin Gourmet Burgers and Brews,48276778f964a520a64f1fe3,38.260443697099625,-122.05520872013878,Fairfield,Burger Joint,Burger Joints,Burgers,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.4
1842,Solano,Texas Roadhouse,4af76bd6f964a520340922e3,38.289624,-122.034869,Fairfield,Steakhouse,Steakhouses,Steakhouse,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.6
1843,Solano,In-N-Out Burger,4aa31f54f964a520694320e3,38.25731911380353,-122.0647153315471,Fairfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.9
1844,Solano,Yo Sushi,4a370d86f964a5202a9e1fe3,38.257155829151486,-122.0339928793289,Fairfield,Sushi Restaurant,Sushi Restaurants,Sushi,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.6
1845,Solano,Tuttimelon,4b9051aef964a520ce8333e3,38.26032840604103,-122.0546763483378,Fairfield,Ice Cream Shop,Ice Cream Shops,Ice Cream,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1846,Solano,La Cabana,4b75f2d3f964a52056312ee3,38.24167975571109,-122.04071974768462,Suisun,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.7
1847,Solano,Red Lobster,4b0586b5f964a520b06a22e3,38.258468,-122.057722,Fairfield,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 4, 'message': 'Very Expensive', 'currency': '$'}",7.9
1848,Solano,Sisig,4bbe6737b083a593b5faa1e9,38.24219316240614,-122.01808669270503,Suisun,Asian Restaurant,Asian Restaurants,Asian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1849,Solano,Chevys Fresh Mex,4b32b362f964a5202f1225e3,38.258898333180625,-122.05914829415855,Fairfield,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.2
1850,Solano,Buffalo Wild Wings,4cc4a11bbde8f04d7ca8ac4b,38.2608101,-122.0546214,Fairfield,Wings Joint,Wings Joints,Wings,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.4
1851,Solano,Fuddruckers,52900c1511d2fba35330b472,38.258555,-122.059977,Fairfield,Burger Joint,Burger Joints,Burgers,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.8
1852,Solano,Very Cherry Room,51f2cd4b498e864062ea58a6,38.23921555317775,-122.07873174781719,Fairfield,Dessert Shop,Dessert Shops,Desserts,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1853,Solano,Nations,4bb40e72643cd13a8964395c,38.249041890779765,-122.0644198103516,Fairfield,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.0
1854,Solano,Jamba Juice,4b63707ff964a520f3792ae3,38.25856,-122.054039,Fairfield,Juice Bar,Juice Bars,Juice Bar,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.0
1855,Solano,McDonald's,4b858f59f964a520756531e3,38.258822893871624,-122.06737941104507,Fairfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.3
1856,Solano,Rubio's,4c3660c03849c928c8f5bbb1,38.258422,-122.054031,Fairfield,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.9
1857,Solano,Panda Express,4b47dbeef964a520d84126e3,38.24315874676186,-122.0173751370838,Suisun,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.0
1858,Solano,Mimi's Cafe,4840c5fcf964a52029501fe3,38.25950374344931,-122.0576851732015,Fairfield,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.1
1859,Solano,Wendy's,4baedb6bf964a52080dd3be3,38.26727373103491,-122.03457541306307,Fairfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.5
1860,Solano,Food Court - Solano Town Center,4da87490cda119a2c8fe09d4,38.26033172687759,-122.05215240713744,Fairfield,Food Court,Food Courts,Food Court,,6.2
1861,Solano,S&L Thai,4c3d09dbb36ac928eefb0486,38.261775897376225,-122.03461754337675,Fairfield,Thai Restaurant,Thai Restaurants,Thai,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
